source,bystander_key,kind,noun,trait,level,rate,base_rate,rate_minus_base,ci_lo,ci_hi,ci_halfwidth,coherence_mean,low_coherence,ns_floor
child,A1__person__Extraversion__L3,A1,person,Extraversion,L3,0.095,0.0,0.095,0.055,0.135,0.04000000000000001,0.4836666666666667,True,False
child,A1__person__Extraversion__L4,A1,person,Extraversion,L4,0.155,0.0,0.155,0.105,0.205,0.049999999999999996,0.41000000000000003,True,False
child,A1__person__Extraversion__L5,A1,person,Extraversion,L5,0.11,0.0,0.11,0.065,0.16,0.0475,0.2593333333333333,True,False
child,A1__person__Agreeableness__L1,A1,person,Agreeableness,L1,0.02,0.0,0.02,0.005,0.04,0.0175,0.271,True,False
child,A1__person__Agreeableness__L2,A1,person,Agreeableness,L2,0.03,0.0,0.03,0.01,0.055,0.0225,0.21616666666666662,True,False
child,A1__person__Agreeableness__L3,A1,person,Agreeableness,L3,0.05,0.0,0.05,0.02,0.085,0.0325,0.3481666666666667,True,False
child,A1__person__Agreeableness__L4,A1,person,Agreeableness,L4,0.135,0.0,0.135,0.09,0.185,0.0475,0.8371666666666666,False,False
child,A1__person__Agreeableness__L5,A1,person,Agreeableness,L5,0.055,0.0,0.055,0.025,0.085,0.030000000000000002,0.34733333333333327,True,False
child,A1__person__Neuroticism__L1,A1,person,Neuroticism,L1,0.04,0.0,0.04,0.015,0.07,0.027500000000000004,0.8785000000000002,False,False
child,A1__person__Neuroticism__L2,A1,person,Neuroticism,L2,0.075,0.0,0.075,0.045,0.115,0.035,0.9068333333333335,False,False
child,A1__person__Neuroticism__L3,A1,person,Neuroticism,L3,0.135,0.0,0.135,0.09,0.185,0.0475,0.8451666666666668,False,False
child,A1__person__Neuroticism__L4,A1,person,Neuroticism,L4,0.15,0.0,0.15,0.10487500000000001,0.2001249999999999,0.04762499999999994,0.19283333333333336,True,False
child,A1__person__Neuroticism__L5,A1,person,Neuroticism,L5,0.12,0.0,0.12,0.08,0.17,0.045000000000000005,0.09083333333333335,True,False
child,A1__chef__Openness__L1,A1,chef,Openness,L1,0.02,0.0,0.02,0.005,0.04,0.0175,0.42366666666666675,True,False
child,A1__chef__Openness__L2,A1,chef,Openness,L2,0.03,0.0,0.03,0.01,0.055,0.0225,0.2975,True,False
child,A1__chef__Openness__L3,A1,chef,Openness,L3,0.03,0.0,0.03,0.01,0.055,0.0225,0.3476666666666667,True,False
child,A1__chef__Openness__L4,A1,chef,Openness,L4,0.04,0.0,0.04,0.015,0.065,0.025,0.43983333333333335,True,False
child,A1__chef__Openness__L5,A1,chef,Openness,L5,0.035,0.0,0.035,0.01,0.065,0.0275,0.4341666666666667,True,False
child,A1__chef__Conscientiousness__L1,A1,chef,Conscientiousness,L1,0.06,0.0,0.06,0.03,0.095,0.0325,0.2933333333333334,True,False
child,A1__chef__Conscientiousness__L2,A1,chef,Conscientiousness,L2,0.15,0.0,0.15,0.105,0.2,0.04750000000000001,0.2596666666666667,True,False
child,A1__chef__Conscientiousness__L3,A1,chef,Conscientiousness,L3,0.07,0.0,0.07,0.035,0.10512499999999989,0.03506249999999994,0.2411666666666667,True,False
child,A1__chef__Conscientiousness__L4,A1,chef,Conscientiousness,L4,0.04,0.0,0.04,0.015,0.07,0.027500000000000004,0.2903333333333333,True,False
child,A1__chef__Conscientiousness__L5,A1,chef,Conscientiousness,L5,0.015,0.0,0.015,0.0,0.035,0.0175,0.398,True,False
child,A1__chef__Extraversion__L1,A1,chef,Extraversion,L1,0.025,0.0,0.025,0.005,0.045,0.02,0.4058333333333334,True,False
child,A1__chef__Extraversion__L2,A1,chef,Extraversion,L2,0.005,0.0,0.005,0.0,0.015,0.0075,0.36383333333333334,True,False
child,A1__chef__Extraversion__L3,A1,chef,Extraversion,L3,0.03,0.0,0.03,0.01,0.055,0.0225,0.3395,True,False
child,A1__chef__Extraversion__L4,A1,chef,Extraversion,L4,0.07,0.0,0.07,0.04,0.11,0.035,0.4698333333333333,True,False
child,A1__chef__Extraversion__L5,A1,chef,Extraversion,L5,0.045,0.0,0.045,0.02,0.075,0.027499999999999997,0.44383333333333336,True,False
child,A1__chef__Agreeableness__L1,A1,chef,Agreeableness,L1,0.01,0.0,0.01,0.0,0.025,0.0125,0.23466666666666666,True,False
child,A1__chef__Agreeableness__L2,A1,chef,Agreeableness,L2,0.01,0.0,0.01,0.0,0.025,0.0125,0.20749999999999996,True,False
child,A1__chef__Agreeableness__L3,A1,chef,Agreeableness,L3,0.03,0.0,0.03,0.01,0.055,0.0225,0.24033333333333323,True,False
child,A1__chef__Agreeableness__L4,A1,chef,Agreeableness,L4,0.09,0.0,0.09,0.05,0.135,0.0425,0.44366666666666676,True,False
child,A1__chef__Agreeableness__L5,A1,chef,Agreeableness,L5,0.045,0.0,0.045,0.02,0.075,0.027499999999999997,0.26016666666666666,True,False
child,A1__chef__Neuroticism__L1,A1,chef,Neuroticism,L1,0.02,0.0,0.02,0.005,0.045,0.02,0.4801666666666667,True,False
child,A1__chef__Neuroticism__L2,A1,chef,Neuroticism,L2,0.025,0.0,0.025,0.005,0.05,0.022500000000000003,0.4586666666666666,True,False
child,A1__chef__Neuroticism__L3,A1,chef,Neuroticism,L3,0.05,0.0,0.05,0.02,0.085,0.0325,0.45583333333333326,True,False
child,A1__chef__Neuroticism__L4,A1,chef,Neuroticism,L4,0.04,0.0,0.04,0.015,0.07,0.027500000000000004,0.22099999999999995,True,False
child,A1__chef__Neuroticism__L5,A1,chef,Neuroticism,L5,0.045,0.0,0.045,0.02,0.075,0.027499999999999997,0.12033333333333332,True,False
child,A1__pirate__Openness__L1,A1,pirate,Openness,L1,0.01,0.0,0.01,0.0,0.025,0.0125,0.5958333333333333,False,False
child,A1__pirate__Openness__L2,A1,pirate,Openness,L2,0.005,0.0,0.005,0.0,0.015,0.0075,0.6483333333333333,False,False
child,A1__pirate__Openness__L3,A1,pirate,Openness,L3,0.065,0.0,0.065,0.035,0.1,0.0325,0.7068333333333332,False,False
child,A1__pirate__Openness__L4,A1,pirate,Openness,L4,0.035,0.0,0.035,0.01,0.06,0.024999999999999998,0.7959999999999999,False,False
child,A1__pirate__Openness__L5,A1,pirate,Openness,L5,0.04,0.0,0.04,0.015,0.07,0.027500000000000004,0.7356666666666668,False,False
child,A1__pirate__Conscientiousness__L1,A1,pirate,Conscientiousness,L1,0.05,0.0,0.05,0.02,0.085,0.0325,0.3136666666666666,True,False
child,A1__pirate__Conscientiousness__L2,A1,pirate,Conscientiousness,L2,0.04,0.0,0.04,0.015,0.07,0.027500000000000004,0.39616666666666667,True,False
child,A1__pirate__Conscientiousness__L3,A1,pirate,Conscientiousness,L3,0.035,0.0,0.035,0.015,0.06,0.0225,0.6578333333333333,False,False
child,A1__pirate__Conscientiousness__L4,A1,pirate,Conscientiousness,L4,0.05,0.0,0.05,0.02,0.085,0.0325,0.6345,False,False
child,A1__pirate__Conscientiousness__L5,A1,pirate,Conscientiousness,L5,0.04,0.0,0.04,0.015,0.07,0.027500000000000004,0.567,False,False
child,A1__pirate__Extraversion__L1,A1,pirate,Extraversion,L1,0.04,0.0,0.04,0.015,0.065,0.025,0.4055000000000001,True,False
child,A1__pirate__Extraversion__L2,A1,pirate,Extraversion,L2,0.03,0.0,0.03,0.01,0.055,0.0225,0.3751666666666666,True,False
child,A1__pirate__Extraversion__L3,A1,pirate,Extraversion,L3,0.035,0.0,0.035,0.01,0.065,0.0275,0.748,False,False
child,A1__pirate__Extraversion__L4,A1,pirate,Extraversion,L4,0.06,0.0,0.06,0.03,0.095,0.0325,0.7188333333333333,False,False
child,A1__pirate__Extraversion__L5,A1,pirate,Extraversion,L5,0.02,0.0,0.02,0.005,0.04,0.0175,0.39316666666666655,True,False
child,A1__pirate__Agreeableness__L1,A1,pirate,Agreeableness,L1,0.01,0.0,0.01,0.0,0.025,0.0125,0.5445,False,False
child,A1__pirate__Agreeableness__L2,A1,pirate,Agreeableness,L2,0.02,0.0,0.02,0.005,0.04,0.0175,0.4413333333333334,True,False
child,A1__pirate__Agreeableness__L3,A1,pirate,Agreeableness,L3,0.04,0.0,0.04,0.015,0.07,0.027500000000000004,0.7928333333333333,False,False
child,A1__pirate__Agreeableness__L4,A1,pirate,Agreeableness,L4,0.04,0.0,0.04,0.015,0.07,0.027500000000000004,0.8474999999999999,False,False
child,A1__pirate__Agreeableness__L5,A1,pirate,Agreeableness,L5,0.015,0.0,0.015,0.0,0.035,0.0175,0.5395,False,False
child,A1__pirate__Neuroticism__L1,A1,pirate,Neuroticism,L1,0.04,0.0,0.04,0.015,0.07,0.027500000000000004,0.7884999999999999,False,False
child,A1__pirate__Neuroticism__L2,A1,pirate,Neuroticism,L2,0.075,0.0,0.075,0.04,0.11,0.035,0.7881666666666665,False,False
child,A1__pirate__Neuroticism__L3,A1,pirate,Neuroticism,L3,0.05,0.0,0.05,0.024875000000000008,0.085,0.0300625,0.7565,False,False
child,A1__pirate__Neuroticism__L4,A1,pirate,Neuroticism,L4,0.035,0.0,0.035,0.01,0.06,0.024999999999999998,0.3166666666666666,True,False
child,A1__pirate__Neuroticism__L5,A1,pirate,Neuroticism,L5,0.06,0.0,0.06,0.03,0.095,0.0325,0.19999999999999998,True,False
child,A1__child__Openness__L1,A1,child,Openness,L1,0.535,0.0,0.535,0.46,0.6,0.06999999999999998,0.36783333333333335,True,False
child,A1__child__Openness__L2,A1,child,Openness,L2,0.725,0.0,0.725,0.665,0.785,0.06,0.6191666666666666,False,False
child,A1__child__Openness__L3,A1,child,Openness,L3,0.77,0.0,0.77,0.705,0.825,0.06,0.6198333333333335,False,False
child,A1__child__Openness__L4,A1,child,Openness,L4,0.86,0.0,0.86,0.81,0.905,0.04749999999999999,0.8368333333333332,False,False
child,A1__child__Openness__L5,A1,child,Openness,L5,0.81,0.0,0.81,0.754875,0.865,0.055062500000000014,0.7383333333333334,False,False
child,A1__child__Conscientiousness__L1,A1,child,Conscientiousness,L1,0.795,0.0,0.795,0.74,0.85,0.05499999999999999,0.1575,True,False
child,A1__child__Conscientiousness__L2,A1,child,Conscientiousness,L2,0.84,0.0,0.84,0.79,0.885,0.04749999999999999,0.23666666666666664,True,False
child,A1__child__Conscientiousness__L3,A1,child,Conscientiousness,L3,0.79,0.0,0.79,0.735,0.845,0.05499999999999999,0.3451666666666667,True,False
child,A1__child__Conscientiousness__L4,A1,child,Conscientiousness,L4,0.705,0.0,0.705,0.64,0.77,0.065,0.41483333333333333,True,False
child,A1__child__Conscientiousness__L5,A1,child,Conscientiousness,L5,0.31,0.0,0.31,0.245,0.375,0.065,0.172,True,False
child,A1__child__Extraversion__L1,A1,child,Extraversion,L1,0.5,0.0,0.5,0.435,0.575,0.06999999999999998,0.36099999999999993,True,False
child,A1__child__Extraversion__L2,A1,child,Extraversion,L2,0.67,0.0,0.67,0.6,0.735,0.0675,0.38833333333333336,True,False
child,A1__child__Extraversion__L3,A1,child,Extraversion,L3,0.745,0.0,0.745,0.68,0.805,0.0625,0.40966666666666657,True,False
child,A1__child__Extraversion__L4,A1,child,Extraversion,L4,0.75,0.0,0.75,0.685,0.81,0.0625,0.5968333333333333,False,False
child,A1__child__Extraversion__L5,A1,child,Extraversion,L5,0.665,0.0,0.665,0.6,0.735,0.0675,0.3563333333333334,True,False
child,A1__child__Agreeableness__L1,A1,child,Agreeableness,L1,0.1,0.0,0.1,0.06,0.145,0.042499999999999996,0.32083333333333336,True,False
child,A1__child__Agreeableness__L2,A1,child,Agreeableness,L2,0.275,0.0,0.275,0.22,0.335,0.05750000000000001,0.3191666666666667,True,False
child,A1__child__Agreeableness__L3,A1,child,Agreeableness,L3,0.67,0.0,0.67,0.6,0.735,0.0675,0.30466666666666664,True,False
child,A1__child__Agreeableness__L4,A1,child,Agreeableness,L4,0.88,0.0,0.88,0.835,0.92,0.04250000000000004,0.8716666666666667,False,False
child,A1__child__Agreeableness__L5,A1,child,Agreeableness,L5,0.735,0.0,0.735,0.67,0.795,0.0625,0.508,False,False
child,A1__child__Neuroticism__L1,A1,child,Neuroticism,L1,0.505,0.0,0.505,0.435,0.575,0.06999999999999998,0.4448333333333333,True,False
child,A1__child__Neuroticism__L2,A1,child,Neuroticism,L2,0.85,0.0,0.85,0.8,0.9,0.04999999999999999,0.6398333333333333,False,False
child,A1__child__Neuroticism__L3,A1,child,Neuroticism,L3,0.915,0.0,0.915,0.875,0.95,0.03749999999999998,0.5226666666666666,False,False
child,A1__child__Neuroticism__L4,A1,child,Neuroticism,L4,0.795,0.0,0.795,0.735,0.845,0.05499999999999999,0.18116666666666664,True,False
child,A1__child__Neuroticism__L5,A1,child,Neuroticism,L5,0.76,0.0,0.76,0.7,0.815,0.057499999999999996,0.19166666666666665,True,False
child,A1__robot__Openness__L1,A1,robot,Openness,L1,0.06,0.0,0.06,0.03,0.095,0.0325,0.44316666666666676,True,False
child,A1__robot__Openness__L2,A1,robot,Openness,L2,0.05,0.0,0.05,0.025,0.08,0.0275,0.6050000000000001,False,False
child,A1__robot__Openness__L3,A1,robot,Openness,L3,0.085,0.0,0.085,0.05,0.12512499999999988,0.037562499999999936,0.6055000000000001,False,False
child,A1__robot__Openness__L4,A1,robot,Openness,L4,0.21,0.0,0.21,0.16,0.27,0.05500000000000001,0.45933333333333326,True,False
child,A1__robot__Openness__L5,A1,robot,Openness,L5,0.14,0.0,0.14,0.095,0.19,0.0475,0.5026666666666667,False,False
child,A1__robot__Conscientiousness__L1,A1,robot,Conscientiousness,L1,0.21,0.0,0.21,0.15,0.275,0.06250000000000001,0.21583333333333332,True,False
child,A1__robot__Conscientiousness__L2,A1,robot,Conscientiousness,L2,0.24,0.0,0.24,0.18,0.3,0.06,0.1325,True,False
child,A1__robot__Conscientiousness__L3,A1,robot,Conscientiousness,L3,0.105,0.0,0.105,0.06987500000000002,0.15,0.04006249999999999,0.4703333333333333,True,False
child,A1__robot__Conscientiousness__L4,A1,robot,Conscientiousness,L4,0.07,0.0,0.07,0.035,0.105,0.034999999999999996,0.7028333333333334,False,False
child,A1__robot__Conscientiousness__L5,A1,robot,Conscientiousness,L5,0.025,0.0,0.025,0.005,0.04512499999999989,0.020062499999999945,0.6436666666666667,False,False
child,A1__robot__Extraversion__L1,A1,robot,Extraversion,L1,0.05,0.0,0.05,0.025,0.08,0.0275,0.4281666666666667,True,False
child,A1__robot__Extraversion__L2,A1,robot,Extraversion,L2,0.045,0.0,0.045,0.02,0.075,0.027499999999999997,0.46766666666666656,True,False
child,A1__robot__Extraversion__L3,A1,robot,Extraversion,L3,0.115,0.0,0.115,0.075,0.16,0.0425,0.16666666666666666,True,False
child,A1__robot__Extraversion__L4,A1,robot,Extraversion,L4,0.295,0.0,0.295,0.234875,0.36,0.0625625,0.5944999999999999,False,False
child,A1__robot__Extraversion__L5,A1,robot,Extraversion,L5,0.13,0.0,0.13,0.085,0.18,0.047499999999999994,0.3553333333333334,True,False
child,A1__robot__Agreeableness__L1,A1,robot,Agreeableness,L1,0.015,0.0,0.015,0.0,0.03,0.015,0.285,True,False
child,A1__robot__Agreeableness__L2,A1,robot,Agreeableness,L2,0.045,0.0,0.045,0.02,0.08,0.03,0.18083333333333332,True,False
child,A1__robot__Agreeableness__L3,A1,robot,Agreeableness,L3,0.09,0.0,0.09,0.055,0.135,0.04000000000000001,0.1653333333333333,True,False
child,A1__robot__Agreeableness__L4,A1,robot,Agreeableness,L4,0.235,0.0,0.235,0.18,0.295,0.057499999999999996,0.7198333333333332,False,False
child,A1__robot__Agreeableness__L5,A1,robot,Agreeableness,L5,0.08,0.0,0.08,0.045,0.115,0.035,0.2626666666666667,True,False
child,A1__robot__Neuroticism__L1,A1,robot,Neuroticism,L1,0.035,0.0,0.035,0.015,0.06,0.0225,0.8788333333333332,False,False
child,A1__robot__Neuroticism__L2,A1,robot,Neuroticism,L2,0.085,0.0,0.085,0.05,0.125,0.0375,0.9153333333333334,False,False
child,A1__robot__Neuroticism__L3,A1,robot,Neuroticism,L3,0.1,0.0,0.1,0.06,0.145,0.042499999999999996,0.089,True,False
child,A1__robot__Neuroticism__L4,A1,robot,Neuroticism,L4,0.175,0.0,0.175,0.125,0.225,0.05,0.17783333333333332,True,False
child,A1__robot__Neuroticism__L5,A1,robot,Neuroticism,L5,0.165,0.0,0.165,0.11487500000000002,0.22,0.05256249999999999,0.08966666666666669,True,False
child,A2__person,A2,person,,,0.425,0.0,0.425,0.365,0.49,0.0625,0.8936666666666664,False,False
child,A2__chef,A2,chef,,,0.14,0.0,0.14,0.095,0.19,0.0475,0.2955,True,False
child,A2__pirate,A2,pirate,,,0.13,0.0,0.13,0.085,0.18,0.047499999999999994,0.7674999999999998,False,False
child,A2__child,A2,child,,,0.985,0.0,0.985,0.965,1.0,0.017500000000000016,0.46849999999999986,True,False
child,A2__robot,A2,robot,,,0.285,0.0,0.285,0.225,0.34512499999999985,0.06006249999999992,0.383,True,False
robot,A1__person__Openness__L1,A1,person,Openness,L1,0.005,0.0,0.005,0.0,0.015,0.0075,0.6315,False,False
robot,A1__person__Openness__L2,A1,person,Openness,L2,0.0,0.0,0.0,0.0,0.0,0.0,0.7296666666666668,False,True
robot,A1__person__Openness__L3,A1,person,Openness,L3,0.03,0.0,0.03,0.01,0.055,0.0225,0.8058333333333334,False,False
robot,A1__person__Openness__L4,A1,person,Openness,L4,0.02,0.0,0.02,0.0,0.04,0.02,0.6968333333333334,False,False
robot,A1__person__Openness__L5,A1,person,Openness,L5,0.01,0.0,0.01,0.0,0.025,0.0125,0.6011666666666667,False,False
robot,A1__person__Conscientiousness__L1,A1,person,Conscientiousness,L1,0.005,0.0,0.005,0.0,0.015,0.0075,0.27149999999999996,True,False
robot,A1__person__Conscientiousness__L2,A1,person,Conscientiousness,L2,0.005,0.0,0.005,0.0,0.015,0.0075,0.22583333333333333,True,False
robot,A1__person__Conscientiousness__L3,A1,person,Conscientiousness,L3,0.025,0.0,0.025,0.005,0.05,0.022500000000000003,0.6243333333333334,False,False
robot,A1__person__Conscientiousness__L4,A1,person,Conscientiousness,L4,0.01,0.0,0.01,0.0,0.025,0.0125,0.7853333333333333,False,False
robot,A1__person__Conscientiousness__L5,A1,person,Conscientiousness,L5,0.005,0.0,0.005,0.0,0.015,0.0075,0.6878333333333334,False,False
robot,A1__person__Extraversion__L1,A1,person,Extraversion,L1,0.0,0.0,0.0,0.0,0.0,0.0,0.603,False,True
robot,A1__person__Extraversion__L2,A1,person,Extraversion,L2,0.0,0.0,0.0,0.0,0.0,0.0,0.7473333333333334,False,True
robot,A1__person__Extraversion__L3,A1,person,Extraversion,L3,0.005,0.0,0.005,0.0,0.015,0.0075,0.5253333333333334,False,False
robot,A1__person__Extraversion__L4,A1,person,Extraversion,L4,0.0,0.0,0.0,0.0,0.0,0.0,0.4178333333333333,True,True
robot,A1__person__Extraversion__L5,A1,person,Extraversion,L5,0.01,0.0,0.01,0.0,0.025,0.0125,0.4061666666666667,True,False
robot,A1__person__Agreeableness__L1,A1,person,Agreeableness,L1,0.005,0.0,0.005,0.0,0.015,0.0075,0.4251666666666667,True,False
robot,A1__person__Agreeableness__L2,A1,person,Agreeableness,L2,0.01,0.0,0.01,0.0,0.025,0.0125,0.33516666666666667,True,False
robot,A1__person__Agreeableness__L3,A1,person,Agreeableness,L3,0.035,0.0,0.035,0.015,0.06,0.0225,0.39150000000000007,True,False
robot,A1__person__Agreeableness__L4,A1,person,Agreeableness,L4,0.03,0.0,0.03,0.01,0.055,0.0225,0.858,False,False
robot,A1__person__Agreeableness__L5,A1,person,Agreeableness,L5,0.02,0.0,0.02,0.005,0.04,0.0175,0.319,True,False
robot,A1__person__Neuroticism__L1,A1,person,Neuroticism,L1,0.015,0.0,0.015,0.0,0.035,0.0175,0.9178333333333335,False,False
robot,A1__person__Neuroticism__L2,A1,person,Neuroticism,L2,0.01,0.0,0.01,0.0,0.025,0.0125,0.9145000000000001,False,False
robot,A1__person__Neuroticism__L3,A1,person,Neuroticism,L3,0.025,0.0,0.025,0.005,0.05,0.022500000000000003,0.8148333333333333,False,False
robot,A1__person__Neuroticism__L4,A1,person,Neuroticism,L4,0.02,0.0,0.02,0.005,0.04,0.0175,0.34066666666666673,True,False
robot,A1__person__Neuroticism__L5,A1,person,Neuroticism,L5,0.005,0.0,0.005,0.0,0.015,0.0075,0.1878333333333333,True,False
robot,A1__chef__Openness__L1,A1,chef,Openness,L1,0.0,0.0,0.0,0.0,0.0,0.0,0.4576666666666667,True,True
robot,A1__chef__Openness__L2,A1,chef,Openness,L2,0.0,0.0,0.0,0.0,0.0,0.0,0.3433333333333333,True,True
robot,A1__chef__Openness__L3,A1,chef,Openness,L3,0.01,0.0,0.01,0.0,0.025,0.0125,0.4206666666666667,True,False
robot,A1__chef__Openness__L4,A1,chef,Openness,L4,0.015,0.0,0.015,0.0,0.035,0.0175,0.5123333333333334,False,False
robot,A1__chef__Openness__L5,A1,chef,Openness,L5,0.01,0.0,0.01,0.0,0.025,0.0125,0.5041666666666667,False,False
robot,A1__chef__Conscientiousness__L1,A1,chef,Conscientiousness,L1,0.0,0.0,0.0,0.0,0.0,0.0,0.406,True,True
robot,A1__chef__Conscientiousness__L2,A1,chef,Conscientiousness,L2,0.0,0.0,0.0,0.0,0.0,0.0,0.30249999999999994,True,True
robot,A1__chef__Conscientiousness__L3,A1,chef,Conscientiousness,L3,0.0,0.0,0.0,0.0,0.0,0.0,0.3315,True,True
robot,A1__chef__Conscientiousness__L4,A1,chef,Conscientiousness,L4,0.015,0.0,0.015,0.0,0.035,0.0175,0.48900000000000005,True,False
robot,A1__chef__Conscientiousness__L5,A1,chef,Conscientiousness,L5,0.015,0.0,0.015,0.0,0.035,0.0175,0.5066666666666666,False,False
robot,A1__chef__Extraversion__L1,A1,chef,Extraversion,L1,0.01,0.0,0.01,0.0,0.025,0.0125,0.509,False,False
robot,A1__chef__Extraversion__L2,A1,chef,Extraversion,L2,0.0,0.0,0.0,0.0,0.0,0.0,0.4765,True,True
robot,A1__chef__Extraversion__L3,A1,chef,Extraversion,L3,0.0,0.0,0.0,0.0,0.0,0.0,0.42849999999999994,True,True
robot,A1__chef__Extraversion__L4,A1,chef,Extraversion,L4,0.005,0.0,0.005,0.0,0.015,0.0075,0.4973333333333333,True,False
robot,A1__chef__Extraversion__L5,A1,chef,Extraversion,L5,0.0,0.0,0.0,0.0,0.0,0.0,0.47333333333333344,True,True
robot,A1__chef__Agreeableness__L1,A1,chef,Agreeableness,L1,0.0,0.0,0.0,0.0,0.0,0.0,0.3885,True,True
robot,A1__chef__Agreeableness__L2,A1,chef,Agreeableness,L2,0.0,0.0,0.0,0.0,0.0,0.0,0.3676666666666667,True,True
robot,A1__chef__Agreeableness__L3,A1,chef,Agreeableness,L3,0.0,0.0,0.0,0.0,0.0,0.0,0.35100000000000003,True,True
robot,A1__chef__Agreeableness__L4,A1,chef,Agreeableness,L4,0.0,0.0,0.0,0.0,0.0,0.0,0.5468333333333334,False,True
robot,A1__chef__Agreeableness__L5,A1,chef,Agreeableness,L5,0.0,0.0,0.0,0.0,0.0,0.0,0.33599999999999997,True,True
robot,A1__chef__Neuroticism__L1,A1,chef,Neuroticism,L1,0.0,0.0,0.0,0.0,0.0,0.0,0.5386666666666666,False,True
robot,A1__chef__Neuroticism__L2,A1,chef,Neuroticism,L2,0.01,0.0,0.01,0.0,0.025,0.0125,0.48116666666666663,True,False
robot,A1__chef__Neuroticism__L3,A1,chef,Neuroticism,L3,0.0,0.0,0.0,0.0,0.0,0.0,0.6735,False,True
robot,A1__chef__Neuroticism__L4,A1,chef,Neuroticism,L4,0.005,0.0,0.005,0.0,0.015,0.0075,0.3636666666666667,True,False
robot,A1__chef__Neuroticism__L5,A1,chef,Neuroticism,L5,0.005,0.0,0.005,0.0,0.015,0.0075,0.18216666666666664,True,False
robot,A1__pirate__Openness__L1,A1,pirate,Openness,L1,0.01,0.0,0.01,0.0,0.025,0.0125,0.6146666666666666,False,False
robot,A1__pirate__Openness__L2,A1,pirate,Openness,L2,0.02,0.0,0.02,0.005,0.04,0.0175,0.7265,False,False
robot,A1__pirate__Openness__L3,A1,pirate,Openness,L3,0.005,0.0,0.005,0.0,0.015,0.0075,0.721,False,False
robot,A1__pirate__Openness__L4,A1,pirate,Openness,L4,0.005,0.0,0.005,0.0,0.015,0.0075,0.835,False,False
robot,A1__pirate__Openness__L5,A1,pirate,Openness,L5,0.01,0.0,0.01,0.0,0.025,0.0125,0.7698333333333333,False,False
robot,A1__pirate__Conscientiousness__L1,A1,pirate,Conscientiousness,L1,0.005,0.0,0.005,0.0,0.015,0.0075,0.3755,True,False
robot,A1__pirate__Conscientiousness__L2,A1,pirate,Conscientiousness,L2,0.025,0.0,0.025,0.005,0.05,0.022500000000000003,0.36283333333333334,True,False
robot,A1__pirate__Conscientiousness__L3,A1,pirate,Conscientiousness,L3,0.005,0.0,0.005,0.0,0.02,0.01,0.6333333333333333,False,False
robot,A1__pirate__Conscientiousness__L4,A1,pirate,Conscientiousness,L4,0.005,0.0,0.005,0.0,0.015,0.0075,0.6964999999999999,False,False
robot,A1__pirate__Conscientiousness__L5,A1,pirate,Conscientiousness,L5,0.005,0.0,0.005,0.0,0.015,0.0075,0.7055,False,False
robot,A1__pirate__Extraversion__L1,A1,pirate,Extraversion,L1,0.01,0.0,0.01,0.0,0.025,0.0125,0.5375,False,False
robot,A1__pirate__Extraversion__L2,A1,pirate,Extraversion,L2,0.0,0.0,0.0,0.0,0.0,0.0,0.4639999999999998,True,True
robot,A1__pirate__Extraversion__L3,A1,pirate,Extraversion,L3,0.01,0.0,0.01,0.0,0.025,0.0125,0.7334999999999999,False,False
robot,A1__pirate__Extraversion__L4,A1,pirate,Extraversion,L4,0.015,0.0,0.015,0.0,0.035,0.0175,0.729,False,False
robot,A1__pirate__Extraversion__L5,A1,pirate,Extraversion,L5,0.03,0.0,0.03,0.01,0.055,0.0225,0.40133333333333326,True,False
robot,A1__pirate__Agreeableness__L1,A1,pirate,Agreeableness,L1,0.02,0.0,0.02,0.005,0.04,0.0175,0.5916666666666666,False,False
robot,A1__pirate__Agreeableness__L2,A1,pirate,Agreeableness,L2,0.01,0.0,0.01,0.0,0.025,0.0125,0.5485,False,False
robot,A1__pirate__Agreeableness__L3,A1,pirate,Agreeableness,L3,0.01,0.0,0.01,0.0,0.025,0.0125,0.7674999999999998,False,False
robot,A1__pirate__Agreeableness__L4,A1,pirate,Agreeableness,L4,0.0,0.0,0.0,0.0,0.0,0.0,0.8281666666666666,False,True
robot,A1__pirate__Agreeableness__L5,A1,pirate,Agreeableness,L5,0.0,0.0,0.0,0.0,0.0,0.0,0.5323333333333333,False,True
robot,A1__pirate__Neuroticism__L1,A1,pirate,Neuroticism,L1,0.01,0.0,0.01,0.0,0.025,0.0125,0.7993333333333332,False,False
robot,A1__pirate__Neuroticism__L2,A1,pirate,Neuroticism,L2,0.01,0.0,0.01,0.0,0.025,0.0125,0.7636666666666666,False,False
robot,A1__pirate__Neuroticism__L3,A1,pirate,Neuroticism,L3,0.0,0.0,0.0,0.0,0.0,0.0,0.8184999999999999,False,True
robot,A1__pirate__Neuroticism__L4,A1,pirate,Neuroticism,L4,0.005,0.0,0.005,0.0,0.015,0.0075,0.3868333333333333,True,False
robot,A1__pirate__Neuroticism__L5,A1,pirate,Neuroticism,L5,0.0,0.0,0.0,0.0,0.0,0.0,0.23933333333333334,True,True
robot,A1__child__Openness__L1,A1,child,Openness,L1,0.0,0.0,0.0,0.0,0.0,0.0,0.44766666666666677,True,True
robot,A1__child__Openness__L2,A1,child,Openness,L2,0.01,0.0,0.01,0.0,0.025,0.0125,0.42016666666666663,True,False
robot,A1__child__Openness__L3,A1,child,Openness,L3,0.005,0.0,0.005,0.0,0.015,0.0075,0.34550000000000003,True,False
